Date,Predicted_HashRate,Actual_HashRate
2022-02-08,2.0308182922855802e+20,2.043261541233798e+20
2022-02-09,2.114228104453369e+20,1.8575104920307253e+20
2022-02-10,2.0439908958113232e+20,1.9503860166322615e+20
2022-02-11,2.373215626706349e+20,1.8840463562025927e+20
2022-02-12,2.1022191731590414e+20,2.4811033000696116e+20
2022-02-13,2.0595968850312354e+20,2.0963332695775327e+20
2022-02-14,2.18251740256785e+20,2.029993609147864e+20
2022-02-15,2.050259504951215e+20,2.3218881150384062e+20
2022-02-16,2.0411709020132576e+20,2.0697974054056657e+20
2022-02-17,1.7394879831729072e+20,2.1826998682616473e+20
2022-02-18,1.9168434178792463e+20,1.8629412888347817e+20
2022-02-19,1.8391311105230602e+20,2.0714794928088243e+20
2022-02-20,1.9990632777060552e+20,2.00196675815081e+20
2022-02-21,2.0217542376966206e+20,1.71001327258715e+20
2022-02-22,2.0160947551071253e+20,2.113187133603633e+20
2022-02-23,1.7264896721366555e+20,2.085382039740427e+20
2022-02-24,1.8611767881393812e+20,1.835136194971576e+20
2022-02-25,1.854535772877565e+20,1.8629412888347817e+20
2022-02-26,1.9047198420758184e+20,1.7378183664503557e+20
2022-02-27,2.0923884407899138e+20,1.890746382697987e+20
2022-02-28,2.3013071830524025e+20,2.1409922274668387e+20
2022-03-01,2.034536554298799e+20,2.2522126029196607e+20
2022-03-02,2.1762147528790665e+20,1.890746382697987e+20
2022-03-03,2.031441523674283e+20,2.0575769458772217e+20
2022-03-04,2.031441523674283e+20,1.90365286645501e+20
2022-03-05,1.6611213482625437e+20,1.684527356647239e+20
2022-03-06,2.0650146644254602e+20,1.7940901115511246e+20
2022-03-07,2.0761765111418375e+20,2.0269109657218813e+20
2022-03-08,2.027896905346247e+20,2.0269109657218813e+20
2022-03-09,2.0595874078700962e+20,1.8899575220920245e+20
2022-03-10,1.9661044471242752e+20,1.9858249326329243e+20
2022-03-11,2.1557039712218212e+20,1.8899575220920245e+20
2022-03-12,2.1099957376074832e+20,2.1364737206257667e+20
2022-03-13,2.123360790224741e+20,2.0679969988108383e+20
2022-03-14,1.9815043417341215e+20,2.0953876875368097e+20
2022-03-15,2.175702518344064e+20,1.90365286645501e+20
2022-03-16,2.2193598960187982e+20,2.1227783762627812e+20
2022-03-17,2.0676538151214262e+20,2.1775597537147237e+20
2022-03-18,2.2065191257699212e+20,1.951494547366297e+20
2022-03-19,2.1950171775645395e+20,2.1152563275648673e+20
2022-03-20,2.174841968574195e+20,2.1016095125483192e+20
2022-03-21,2.1688069234011777e+20,2.087962697531772e+20
2022-03-22,2.1221270572713686e+20,2.0333754374655816e+20
2022-03-23,2.1167591473166795e+20,1.9787881773993915e+20
2022-03-24,2.2255879567425015e+20,1.951494547366297e+20
2022-03-25,2.2698770075269716e+20,2.1289031425814145e+20
2022-03-26,1.7241918681425854e+20,2.1971372176641524e+20
2022-03-27,2.235480787399621e+20,1.7877327671677262e+20
2022-03-28,2.1356998849514042e+20,2.1698435876310568e+20
2022-03-29,1.9335836939782462e+20,2.060669067498677e+20
2022-03-30,2.039243181392581e+20,1.8423200272339164e+20
2022-03-31,2.064275447081491e+20,1.9610838061904616e+20
2022-04-01,1.9878505629468095e+20,2.003716062846776e+20
2022-04-02,2.0542738966782886e+20,1.918451549534147e+20
2022-04-03,2.2415622489873495e+20,1.9752945584092332e+20
2022-04-04,2.1318210535187864e+20,2.2452988505658914e+20
2022-04-05,2.1493206602195803e+20,2.060559071721862e+20
2022-04-06,1.98610650640577e+20,2.131612832815719e+20
2022-04-07,1.9101048348973987e+20,1.9610838061904616e+20
2022-04-08,2.1270252664552918e+20,1.904240797315376e+20
2022-04-09,1.999810144036955e+20,2.1742450894720336e+20
2022-04-10,1.927421768376979e+20,1.9895053106280048e+20
2022-04-11,2.1161263054622877e+20,1.94687305397169e+20
2022-04-12,2.058031023049815e+20,2.1742450894720336e+20
2022-04-13,2.0476855503653647e+20,1.9895053106280048e+20
2022-04-14,2.237424311447955e+20,1.9363035285416952e+20
2022-04-15,1.9560951711280018e+20,2.2169272283303467e+20
2022-04-16,2.2959828826493983e+20,1.8801787885839647e+20
2022-04-17,1.9373311560130354e+20,2.3151455232563744e+20
2022-04-18,1.9990632777060552e+20,1.8801787885839647e+20
2022-04-19,2.2801562644037154e+20,1.739866938689639e+20
2022-04-20,2.3557846642170272e+20,2.2449895983092115e+20
2022-04-21,1.9803986678742385e+20,2.371270263214105e+20
2022-04-22,2.264650529411118e+20,1.8942099735733977e+20
2022-04-23,2.322486562465673e+20,2.2870831532775096e+20
2022-04-24,2.2427134741907368e+20,2.39933263319297e+20
2022-04-25,2.0631110596381878e+20,2.273051968288077e+20
2022-04-26,2.2989697371779636e+20,1.9643658985205603e+20
2022-04-27,1.8615237277563145e+20,2.3853014482035373e+20
2022-04-28,2.1412579580920362e+20,1.9550362058301188e+20
2022-04-29,2.1320630848565602e+20,2.22163205207968e+20
2022-04-30,2.3195957523092465e+20,2.22163205207968e+20
2022-05-01,2.2818675031483515e+20,2.473417017982044e+20
2022-05-02,2.189119475681136e+20,2.3697408555516592e+20
2022-05-03,2.161637468073836e+20,2.22163205207968e+20
2022-05-04,2.2762506383965716e+20,2.1623885306908885e+20
2022-05-05,2.051908272251231e+20,2.3253082145100657e+20
2022-05-06,2.0594630178451495e+20,2.1031450093020978e+20
2022-05-07,2.1397558269728958e+20,2.1179558896492954e+20
2022-05-08,2.1278139055544363e+20,2.2956864538156696e+20
2022-05-09,2.0678564625189247e+20,2.2956864538156696e+20
2022-05-10,1.983540217786514e+20,2.2660646931212737e+20
2022-05-11,1.8111826451690036e+20,2.2525759789129607e+20
2022-05-12,2.0538395242274308e+20,2.097225911401722e+20
2022-05-13,1.9251964080243786e+20,2.3613210261708276e+20
2022-05-14,1.9251964080243786e+20,2.190435951908465e+20
2022-05-15,2.1341555991065464e+20,1.895270823637112e+20
2022-05-16,2.011712955681411e+20,2.547741107184314e+20
2022-05-17,1.8216163428305558e+20,2.283645992415208e+20
2022-05-18,1.9251964080243786e+20,2.081690904650598e+20
2022-05-19,1.9251964080243786e+20,1.895270823637112e+20
2022-05-20,1.8323653218289517e+20,1.9884808641438548e+20
2022-05-21,1.9251964080243786e+20,2.097225911401722e+20
2022-05-22,2.1339222132479712e+20,1.895270823637112e+20
2022-05-23,1.9251964080243786e+20,2.4856010801798185e+20
2022-05-24,1.9825688519016602e+20,1.864200810134864e+20
2022-05-25,1.9436348849206306e+20,2.2370409721618366e+20
2022-05-26,1.888953363879127e+20,2.095553698571783e+20
2022-05-27,1.9970590729323433e+20,2.0509674496660007e+20
2022-05-28,2.0129299919248336e+20,2.1995882793519432e+20
2022-05-29,2.0982666171310513e+20,2.2144503623205372e+20
2022-05-30,2.0554013064161e+20,2.2887607771635083e+20
2022-05-31,2.0967565914843152e+20,2.1698641134147545e+20
2022-06-01,1.9251964080243786e+20,2.021243283728813e+20
2022-06-02,2.1326691878371557e+20,1.857760371074276e+20
2022-06-03,2.0779042603337767e+20,2.125277864508972e+20
2022-06-04,2.1647862728410258e+20,2.0658295326345953e+20
2022-06-05,2.2517646203429034e+20,2.1698641134147545e+20
2022-06-06,2.3031562361758446e+20,2.2293124452891315e+20
2022-06-07,2.4459307628532905e+20,2.4076574409122614e+20
2022-06-08,2.1779809380935107e+20,2.6795954238055603e+20
2022-06-09,2.1764760072858042e+20,2.197870403795572e+20
2022-06-10,2.209296782204696e+20,2.212924310670884e+20
2022-06-11,2.1764760072858042e+20,2.318301658798069e+20
2022-06-12,1.7979900452400474e+20,1.9118461731646407e+20
2022-06-13,1.9377469156305964e+20,2.002169614416514e+20
2022-06-14,2.0678169393275434e+20,2.197870403795572e+20
2022-06-15,2.1764760072858042e+20,2.4838946344265023e+20
2022-06-16,2.011712955681411e+20,1.791414918162144e+20
2022-06-17,2.228590535602712e+20,1.6258219425337108e+20
2022-06-18,1.9366183724707997e+20,2.3484094725486933e+20
2022-06-19,1.925732838097076e+20,2.002169614416514e+20
2022-06-20,2.297497161074528e+20,1.9871157075412025e+20
2022-06-21,2.1764760072858042e+20,2.2580860312968203e+20
2022-06-22,2.3529307413764558e+20,1.9419539869152657e+20
2022-06-23,2.1764760072858042e+20,2.2343104049785992e+20
2022-06-24,2.378741335189711e+20,1.896223962119995e+20
2022-06-25,2.2238913621014466e+20,2.2196109944195295e+20
2022-06-26,2.204582095885907e+20,2.0285186571516232e+20
2022-06-27,2.3347479361203585e+20,1.999119836033483e+20
2022-06-28,2.3576463377849608e+20,2.146113941624181e+20
2022-06-29,2.4800155509656958e+20,2.2196109944195295e+20
2022-06-30,2.1302416685426137e+20,2.513599205600924e+20
2022-07-01,2.2068131987299693e+20,1.969721014915344e+20
2022-07-02,2.3993027817908247e+20,2.0285186571516232e+20
2022-07-03,2.2941421067634616e+20,2.2784086366558083e+20
2022-07-04,2.2245811029502424e+20,2.102015709946972e+20
2022-07-05,2.2245811029502424e+20,1.7345304459702282e+20
2022-07-06,2.4873318937164585e+20,1.8668251410018556e+20
2022-07-07,2.4567949217249985e+20,2.2752337780715382e+20
2022-07-08,2.2245811029502424e+20,2.14480636404196e+20
2022-07-09,2.4850594422851047e+20,1.941919275551504e+20
2022-07-10,2.2245811029502424e+20,2.2172660385028368e+20
2022-07-11,2.3955642538961165e+20,1.7825079917375747e+20
2022-07-12,2.2245811029502424e+20,2.188282168718486e+20
2022-07-13,2.2245811029502424e+20,1.5941128381392945e+20
2022-07-14,2.3070291744705584e+20,1.7969999266297502e+20
2022-07-15,2.374366695388879e+20,2.0578547546889077e+20
2022-07-16,2.2245811029502424e+20,2.14480636404196e+20
2022-07-17,1.9379392945404192e+20,1.7969999266297502e+20
2022-07-18,2.307519089848569e+20,1.898443470874978e+20
2022-07-19,2.2245811029502424e+20,1.999887015120206e+20
2022-07-20,2.3550658824763592e+20,1.825983796414101e+20
2022-07-21,2.163105927924344e+20,2.0143789500123808e+20
2022-07-22,2.5167736475985052e+20,1.8171186263872543e+20
2022-07-23,2.4925545377068286e+20,2.11997173078513e+20
2022-07-24,2.297875869351455e+20,2.1612698813848404e+20
2022-07-25,2.4448017398468903e+20,1.9547791283862887e+20
2022-07-26,2.500149922580664e+20,2.2025680319845505e+20
2022-07-27,2.335200092649113e+20,2.271398282984068e+20
2022-07-28,2.3869649545426554e+20,1.9410130781863848e+20
2022-07-29,2.2245811029502424e+20,2.0098433291859024e+20
2022-07-30,2.446037036879058e+20,1.775820475787544e+20
2022-07-31,2.2236186704794305e+20,2.092439630385323e+20
2022-08-01,2.4488664677395055e+20,1.872182827186868e+20
2022-08-02,2.3604827299202492e+20,2.1337377809850335e+20
2022-08-03,2.071453355641006e+20,1.996077278985999e+20
2022-08-04,2.4088073500334067e+20,1.848752884348028e+20
2022-08-05,2.5151255081905147e+20,2.100855550395486e+20
2022-08-06,2.4916800141398127e+20,2.254918290757822e+20
2022-08-07,2.3728817353750315e+20,2.2269068834192153e+20
2022-08-08,2.3355569163541047e+20,2.0168213283796668e+20
2022-08-09,2.3878118488535935e+20,2.0028156247103635e+20
2022-08-10,2.3370716580925063e+20,2.07284414305688e+20
2022-08-11,2.4850295550404395e+20,1.960798513702454e+20
2022-08-12,2.326027852501661e+20,2.1568783650726992e+20
2022-08-13,2.1850199688062268e+20,1.9467928100331507e+20
2022-08-14,2.394746415424338e+20,1.862758588017331e+20
2022-08-15,2.4233408805197385e+20,2.03082703204897e+20
2022-08-16,2.2245811029502424e+20,2.07284414305688e+20
2022-08-17,2.3534227673115974e+20,1.806735773340118e+20
2022-08-18,2.5735447711201254e+20,2.0294870625393135e+20
2022-08-19,2.3139104208554535e+20,2.5086715078610957e+20
2022-08-20,2.2910570305195668e+20,2.0999553633219284e+20
