"DateTime","BTC","USD"
"2013-06-25 00:00:00",3925,406826.25
"2013-06-26 00:00:00",4350,444874.5
"2013-06-27 00:00:00",4175,419963.25
"2013-06-28 00:00:00",4225,401628.5
"2013-06-29 00:00:00",4225,401713
"2013-06-30 00:00:00",3825,360544.5
"2013-07-01 00:00:00",3925,349442.75
"2013-07-02 00:00:00",3825,337097.25
"2013-07-03 00:00:00",4600,380650
"2013-07-04 00:00:00",4125,321337.5
"2013-07-05 00:00:00",4650,329312.99999999994
"2013-07-06 00:00:00",4675,322808.75
"2013-07-07 00:00:00",4650,326709
"2013-07-08 00:00:00",4800,364800
"2013-07-09 00:00:00",4625,344516.25
"2013-07-10 00:00:00",4875,395313.75
"2013-07-11 00:00:00",4350,375883.5
"2013-07-12 00:00:00",3850,366019.5
"2013-07-13 00:00:00",3925,360315
"2013-07-14 00:00:00",4300,404071
"2013-07-15 00:00:00",4100,395691
"2013-07-16 00:00:00",4100,390320
"2013-07-17 00:00:00",4600,438471.99999999994
"2013-07-18 00:00:00",4025,355447.75
"2013-07-19 00:00:00",4275,383253.75
"2013-07-20 00:00:00",4650,414268.5
"2013-07-21 00:00:00",4975,436705.5
"2013-07-22 00:00:00",4125,364361.25
"2013-07-23 00:00:00",3525,320422.5
"2013-07-24 00:00:00",3975,362003.25
"2013-07-25 00:00:00",3650,340910
"2013-07-26 00:00:00",4100,381833
"2013-07-27 00:00:00",4525,419558
"2013-07-28 00:00:00",4200,406728
"2013-07-29 00:00:00",4450,433875
"2013-07-30 00:00:00",4924.999,493238.64985
"2013-07-31 00:00:00",4750,496280
"2013-08-01 00:00:00",4425,448960.5
"2013-08-02 00:00:00",4800,486384
"2013-08-03 00:00:00",4250,426020
"2013-08-04 00:00:00",4475,451035.25
"2013-08-05 00:00:00",4725,481524.75
"2013-08-06 00:00:00",4750,485022.5
"2013-08-07 00:00:00",4650,468812.99999999994
"2013-08-08 00:00:00",5125,508553.75
"2013-08-09 00:00:00",4875,475361.25
"2013-08-10 00:00:00",5250,509197.5
"2013-08-11 00:00:00",5400,541998
"2013-08-12 00:00:00",5400,551016
"2013-08-13 00:00:00",4575,467610.75
"2013-08-14 00:00:00",4200,454482
"2013-08-15 00:00:00",4250,447440
"2013-08-16 00:00:00",4200,436758
"2013-08-17 00:00:00",4750,509010
"2013-08-18 00:00:00",4850,528892.5
"2013-08-19 00:00:00",4425,499626.75
"2013-08-20 00:00:00",4750,542165
"2013-08-21 00:00:00",4900,564480
"2013-08-22 00:00:00",5400,624780
"2013-08-23 00:00:00",4900,560168
"2013-08-24 00:00:00",4575,523929
"2013-08-25 00:00:00",3775,432954.75
"2013-08-26 00:00:00",4150,479449.5
"2013-08-27 00:00:00",4225,524069
"2013-08-28 00:00:00",4450,548774
"2013-08-29 00:00:00",4725,578481.75
"2013-08-30 00:00:00",5125,673835
"2013-08-31 00:00:00",5575,759872.5000000001
"2013-09-01 00:00:00",5525,760074.25
"2013-09-02 00:00:00",5375,733257.4999999999
"2013-09-03 00:00:00",4850,644807.5
"2013-09-04 00:00:00",4075,520092.25
"2013-09-05 00:00:00",4475,534717.75
"2013-09-06 00:00:00",4625,568135
"2013-09-07 00:00:00",3625,434673.75
"2013-09-08 00:00:00",3925,494432.25
"2013-09-09 00:00:00",5075,636760.25
"2013-09-10 00:00:00",4775,617407.5
"2013-09-11 00:00:00",5000,662900.0000000001
"2013-09-12 00:00:00",5325,711047.25
"2013-09-13 00:00:00",5100,651168
"2013-09-14 00:00:00",5450,699017
"2013-09-15 00:00:00",4525,586892.5
"2013-09-16 00:00:00",3850,502078.5
"2013-09-17 00:00:00",4475,589268
"2013-09-18 00:00:00",4125,537033.75
"2013-09-19 00:00:00",4750,612037.5
"2013-09-20 00:00:00",5000,636600
"2013-09-21 00:00:00",4725,599838.75
"2013-09-22 00:00:00",5075,644525
"2013-09-23 00:00:00",5250,660345
"2013-09-24 00:00:00",5300,674478
"2013-09-25 00:00:00",5150,657655
"2013-09-26 00:00:00",4050,527512.5
"2013-09-27 00:00:00",4450,586599
"2013-09-28 00:00:00",4425,601711.5
"2013-09-29 00:00:00",4250,564697.5
"2013-09-30 00:00:00",4075,543768
"2013-10-01 00:00:00",4675,620653
"2013-10-02 00:00:00",4775,577106.5
"2013-10-03 00:00:00",4975,641277.5
"2013-10-04 00:00:00",4500,572985
"2013-10-05 00:00:00",5475,697405.5
"2013-10-06 00:00:00",4625,591352.5
"2013-10-07 00:00:00",3900,493623
"2013-10-08 00:00:00",4050,530914.5
"2013-10-09 00:00:00",4450,580324.5
"2013-10-10 00:00:00",4800,627215.9999999999
"2013-10-11 00:00:00",4625,618316.25
"2013-10-12 00:00:00",5350,731826.5
"2013-10-13 00:00:00",5525,773831.5
"2013-10-14 00:00:00",6250,907124.9999999999
"2013-10-15 00:00:00",6500,941330
"2013-10-16 00:00:00",5250,773692.5
"2013-10-17 00:00:00",4175,646123
"2013-10-18 00:00:00",4800,806304
"2013-10-19 00:00:00",5575,945631.5
"2013-10-20 00:00:00",4975,909678.75
"2013-10-21 00:00:00",5275,1025934.75
"2013-10-22 00:00:00",6125,1279512.5
"2013-10-23 00:00:00",5525,1082016
"2013-10-24 00:00:00",5375,970456.2500000001
"2013-10-25 00:00:00",5875,1044163.7499999999
"2013-10-26 00:00:00",4550,891572.5
"2013-10-27 00:00:00",4475,901354.5
"2013-10-28 00:00:00",4375,883750
"2013-10-29 00:00:00",4000,819680
"2013-10-30 00:00:00",4875,993330
"2013-10-31 00:00:00",5275,1085278.5
"2013-11-01 00:00:00",5200,1084304
"2013-11-02 00:00:00",5050,1047067
"2013-11-03 00:00:00",4800,1042512
"2013-11-04 00:00:00",4875,1142358.75
"2013-11-05 00:00:00",4350,1120038
"2013-11-06 00:00:00",4075,1190307.5
"2013-11-07 00:00:00",3600,1140228
"2013-11-08 00:00:00",3350,1249248.5
"2013-11-09 00:00:00",3700,1251858
"2013-11-10 00:00:00",4275,1450464.75
"2013-11-11 00:00:00",4675,1761914
"2013-11-12 00:00:00",5025,1924776
"2013-11-13 00:00:00",4200,1787478
"2013-11-14 00:00:00",4575,1958008.5
"2013-11-15 00:00:00",4150,1827411
"2013-11-16 00:00:00",4850,2334887
"2013-11-17 00:00:00",4650,2770609.5
"2013-11-18 00:00:00",3900,3148938
"2013-11-19 00:00:00",4025,2284590
"2013-11-20 00:00:00",4100,2771149
"2013-11-21 00:00:00",3750,2843100
"2013-11-22 00:00:00",4300,3856627
"2013-11-23 00:00:00",4250,3456652.5
"2013-11-24 00:00:00",4200,3545598
"2013-11-25 00:00:00",4325,3666778.2499999995
"2013-11-26 00:00:00",3975,3611605.5
"2013-11-27 00:00:00",4325,4377808.25
"2013-11-28 00:00:00",4525,5110670.75
"2013-11-29 00:00:00",4325,5119026.75
"2013-11-30 00:00:00",4400,4857116
"2013-12-01 00:00:00",4875,5043090
"2013-12-02 00:00:00",3975,4165402.5000000005
"2013-12-03 00:00:00",5000,5452000
"2013-12-04 00:00:00",4275,4157865
"2013-12-05 00:00:00",4250,4322377.5
"2013-12-06 00:00:00",5200,3553888.0000000005
"2013-12-07 00:00:00",4875,3867045
"2013-12-08 00:00:00",4875,4349475
"2013-12-09 00:00:00",4400,4112152
"2013-12-10 00:00:00",4800,4519824
"2013-12-11 00:00:00",4125,3633547.5
"2013-12-12 00:00:00",4075,3759921
"2013-12-13 00:00:00",4350,3865801.5000000005
"2013-12-14 00:00:00",4950,4133646
"2013-12-15 00:00:00",4425,3595799.25
"2013-12-16 00:00:00",5025,3427301.25
"2013-12-17 00:00:00",5075,2436000
"2013-12-18 00:00:00",4975,2918683.25
"2013-12-19 00:00:00",5650,3815840.5
"2013-12-20 00:00:00",4450,2730742.5
"2013-12-21 00:00:00",4025,2559095
"2013-12-22 00:00:00",4225,2651779
"2013-12-23 00:00:00",4275,2775586.5
"2013-12-24 00:00:00",4225,2781951.25
"2013-12-25 00:00:00",4050,2833744.5
"2013-12-26 00:00:00",4500,3353490
"2013-12-27 00:00:00",4600,3358782
"2013-12-28 00:00:00",3750,2681475
"2013-12-29 00:00:00",4200,3080322
"2013-12-30 00:00:00",4325,3157423
"2013-12-31 00:00:00",4600,3445814
"2014-01-01 00:00:00",5125,3792038.75
"2014-01-02 00:00:00",3350,2696850.5
"2014-01-03 00:00:00",4025,3219798.75
"2014-01-04 00:00:00",3525,2989658.25
"2014-01-05 00:00:00",4825,4694676.75
"2014-01-06 00:00:00",4650,4261306.5
"2014-01-07 00:00:00",4425,3733107
"2014-01-08 00:00:00",4825,3995389.4999999995
"2014-01-09 00:00:00",5175,4308342.75
"2014-01-10 00:00:00",4675,4211427
"2014-01-11 00:00:00",5250,4506967.5
"2014-01-12 00:00:00",5175,4216952.25
"2014-01-13 00:00:00",4225,3524790.75
"2014-01-14 00:00:00",4050,3356194.5
"2014-01-15 00:00:00",4600,3920580
"2014-01-16 00:00:00",4625,3820342.5
"2014-01-17 00:00:00",3800,3059456
"2014-01-18 00:00:00",4350,3548251.5000000005
"2014-01-19 00:00:00",4225,3583433.75
"2014-01-20 00:00:00",4875,4130685.0000000005
"2014-01-21 00:00:00",4150,3493138
"2014-01-22 00:00:00",4800,3970896
"2014-01-23 00:00:00",4425,3617039.25
"2014-01-24 00:00:00",4725,3715456.5
"2014-01-25 00:00:00",4125,3379530
"2014-01-26 00:00:00",3800,3224946
"2014-01-27 00:00:00",4350,3365464.5
"2014-01-28 00:00:00",3850,3146913
"2014-01-29 00:00:00",3800,3149288
"2014-01-30 00:00:00",4400,3557268
"2014-01-31 00:00:00",4600,3807098
"2014-02-01 00:00:00",4725,3952793.2500000005
"2014-02-02 00:00:00",4650,3847363.5
"2014-02-03 00:00:00",4525,3735070.75
"2014-02-04 00:00:00",4300,3569645
"2014-02-05 00:00:00",4200,3443748
"2014-02-06 00:00:00",4550,3565926
"2014-02-07 00:00:00",3875,2807360
"2014-02-08 00:00:00",4550,3092316.5
"2014-02-09 00:00:00",3450,2375221.5
"2014-02-10 00:00:00",3900,2646228
"2014-02-11 00:00:00",4100,2744950
"2014-02-12 00:00:00",4450,2935576
"2014-02-13 00:00:00",4450,2741422.5
"2014-02-14 00:00:00",4775,3171220.75
"2014-02-15 00:00:00",4675,3054738.5
"2014-02-16 00:00:00",4875,3013042.4999999995
"2014-02-17 00:00:00",3875,2444466.25
"2014-02-18 00:00:00",4075,2558488.75
"2014-02-19 00:00:00",5000,3127600
"2014-02-20 00:00:00",4425,2495390.25
"2014-02-21 00:00:00",3800,2178806
"2014-02-22 00:00:00",4500,2703915
"2014-02-23 00:00:00",4200,2571618
"2014-02-24 00:00:00",4775,2637805.5
"2014-02-25 00:00:00",4025,2157923.25
"2014-02-26 00:00:00",4600,2688700
"2014-02-27 00:00:00",4700,2734366
"2014-02-28 00:00:00",4525,2501646.25
"2014-03-01 00:00:00",3600,2041560
"2014-03-02 00:00:00",3500,1950270
"2014-03-03 00:00:00",3700,2446514
"2014-03-04 00:00:00",3725,2486474.75
"2014-03-05 00:00:00",3900,2584023
"2014-03-06 00:00:00",4325,2850694
"2014-03-07 00:00:00",4150,2613587
"2014-03-08 00:00:00",4200,2596524
"2014-03-09 00:00:00",4475,2852409.75
"2014-03-10 00:00:00",3725,2334792.75
"2014-03-11 00:00:00",4200,2655030
"2014-03-12 00:00:00",4550,2878239
"2014-03-13 00:00:00",4050,2584426.5
"2014-03-14 00:00:00",3325,2090095
"2014-03-15 00:00:00",4125,2620076.25
"2014-03-16 00:00:00",4275,2695259.25
"2014-03-17 00:00:00",4025,2504153.75
"2014-03-18 00:00:00",3650,2242195
"2014-03-19 00:00:00",4000,2442320
"2014-03-20 00:00:00",4425,2609378.2500000005
"2014-03-21 00:00:00",4650,2710438.5
"2014-03-22 00:00:00",4250,2402737.5
"2014-03-23 00:00:00",5350,3026709
"2014-03-24 00:00:00",4700,2653526
"2014-03-25 00:00:00",3925,2271436.75
"2014-03-26 00:00:00",3975,2309316
"2014-03-27 00:00:00",4325,2347610
"2014-03-28 00:00:00",4350,2185918.5
"2014-03-29 00:00:00",4375,2181506.25
"2014-03-30 00:00:00",3500,1649725
"2014-03-31 00:00:00",4500,2063970
"2014-04-01 00:00:00",4275,1976589
"2014-04-02 00:00:00",4925,2297167.75
"2014-04-03 00:00:00",5100,2209371
"2014-04-04 00:00:00",4875,2158260
"2014-04-05 00:00:00",4275,1930846.5
"2014-04-06 00:00:00",3775,1736273.5
"2014-04-07 00:00:00",3775,1717889.25
"2014-04-08 00:00:00",3350,1509912
"2014-04-09 00:00:00",4025,1811370.75
"2014-04-10 00:00:00",3875,1584216.25
"2014-04-11 00:00:00",4225,1705843.75
"2014-04-12 00:00:00",4025,1714287.75
"2014-04-13 00:00:00",4675,1946108.9999999998
"2014-04-14 00:00:00",4825,2151322.75
"2014-04-15 00:00:00",4550,2217442.5
"2014-04-16 00:00:00",3975,2052213
"2014-04-17 00:00:00",4225,2135230.5
"2014-04-18 00:00:00",4000,1943560
"2014-04-19 00:00:00",3975,1952917.5
"2014-04-20 00:00:00",4450,2234256
"2014-04-21 00:00:00",4275,2139552
"2014-04-22 00:00:00",3850,1904826
"2014-04-23 00:00:00",4125,2021703.75
"2014-04-24 00:00:00",3775,1851071.25
"2014-04-25 00:00:00",4550,2108424.5
"2014-04-26 00:00:00",4075,1859341
"2014-04-27 00:00:00",4425,2000277
"2014-04-28 00:00:00",3800,1658662
"2014-04-29 00:00:00",4275,1899296.9999999998
"2014-04-30 00:00:00",3425,1527413
"2014-05-01 00:00:00",4400,1998964
"2014-05-02 00:00:00",4025,1809116.75
"2014-05-03 00:00:00",3550,1565656.5
"2014-05-04 00:00:00",3775,1642389.25
"2014-05-05 00:00:00",3125,1353812.5
"2014-05-06 00:00:00",4850,2084627
"2014-05-07 00:00:00",3975,1735524.75
"2014-05-08 00:00:00",4175,1852071.75
"2014-05-09 00:00:00",4250,1900515
"2014-05-10 00:00:00",4475,2020820.5
"2014-05-11 00:00:00",3800,1690772
"2014-05-12 00:00:00",4100,1804820
"2014-05-13 00:00:00",4050,1782162
"2014-05-14 00:00:00",3750,1663725
"2014-05-15 00:00:00",4275,1912848.75
"2014-05-16 00:00:00",4525,2027335.7499999998
"2014-05-17 00:00:00",4325,1943179.25
"2014-05-18 00:00:00",4300,1923476
"2014-05-19 00:00:00",4200,1872990
"2014-05-20 00:00:00",4425,2054571.75
"2014-05-21 00:00:00",4375,2149525
"2014-05-22 00:00:00",4300,2185088
"2014-05-23 00:00:00",4125,2179196.25
"2014-05-24 00:00:00",3850,2005465
"2014-05-25 00:00:00",4025,2250780
"2014-05-26 00:00:00",3950,2291869
"2014-05-27 00:00:00",3400,1951498
"2014-05-28 00:00:00",4225,2417587.25
"2014-05-29 00:00:00",3525,1997441.25
"2014-05-30 00:00:00",4175,2493143
"2014-05-31 00:00:00",3675,2266776.75
"2014-06-01 00:00:00",4375,2815968.75
"2014-06-02 00:00:00",4825,3065612
"2014-06-03 00:00:00",4450,2944075.5
"2014-06-04 00:00:00",4525,2904326
"2014-06-05 00:00:00",3800,2475586
"2014-06-06 00:00:00",3475,2281858.75
"2014-06-07 00:00:00",3875,2530103.75
"2014-06-08 00:00:00",3400,2231046
"2014-06-09 00:00:00",3900,2536209
"2014-06-10 00:00:00",4175,2728153.75
"2014-06-11 00:00:00",3650,2358958.5
"2014-06-12 00:00:00",4300,2688962
"2014-06-13 00:00:00",4075,2443125.5
"2014-06-14 00:00:00",4450,2581044.5
"2014-06-15 00:00:00",4750,2698380
"2014-06-16 00:00:00",4700,2808908
"2014-06-17 00:00:00",4600,2758344
"2014-06-18 00:00:00",3950,2410369
"2014-06-19 00:00:00",4175,2533348.25
"2014-06-20 00:00:00",4650,2761030.5
"2014-06-21 00:00:00",4650,2762611.5
"2014-06-22 00:00:00",4500,2708730.0000000005
"2014-06-23 00:00:00",4400,2614260
"2014-06-24 00:00:00",4700,2782681.9999999995
"2014-06-25 00:00:00",4675,2681767
"2014-06-26 00:00:00",4275,2502414
"2014-06-27 00:00:00",4925,2949237.75
"2014-06-28 00:00:00",4550,2729226.5
"2014-06-29 00:00:00",3925,2352566.5
"2014-06-30 00:00:00",3300,2049927.0000000002
"2014-07-01 00:00:00",3325,2163178.5
"2014-07-02 00:00:00",3425,2215803.75
"2014-07-03 00:00:00",3475,2243355.75
"2014-07-04 00:00:00",4150,2650771
"2014-07-05 00:00:00",3800,2397914
"2014-07-06 00:00:00",3550,2251303.5
"2014-07-07 00:00:00",3750,2356425
"2014-07-08 00:00:00",3750,2341162.5
"2014-07-09 00:00:00",4150,2594040.5
"2014-07-10 00:00:00",3725,2306296.5
"2014-07-11 00:00:00",3900,2427984
"2014-07-12 00:00:00",3925,2474791
"2014-07-13 00:00:00",4000,2513640
"2014-07-14 00:00:00",3375,2100600
"2014-07-15 00:00:00",3975,2475033.75
"2014-07-16 00:00:00",3600,2227140
"2014-07-17 00:00:00",4300,2659636
"2014-07-18 00:00:00",4300,2680362
"2014-07-19 00:00:00",4425,2772572.25
"2014-07-20 00:00:00",3875,2422650
"2014-07-21 00:00:00",3875,2408893.75
"2014-07-22 00:00:00",3550,2209413.5
"2014-07-23 00:00:00",3650,2267745
"2014-07-24 00:00:00",3575,2182609
"2014-07-25 00:00:00",4075,2451194
"2014-07-26 00:00:00",3350,1999414
"2014-07-27 00:00:00",3825,2279317.5
"2014-07-28 00:00:00",3750,2193487.5
"2014-07-29 00:00:00",3725,2179870
"2014-07-30 00:00:00",4300,2490689
"2014-07-31 00:00:00",3850,2206396.5
"2014-08-01 00:00:00",3925,2323874.75
"2014-08-02 00:00:00",4075,2405880
"2014-08-03 00:00:00",3850,2253443.5
"2014-08-04 00:00:00",3200,1880543.9999999998
"2014-08-05 00:00:00",3375,1980382.5
"2014-08-06 00:00:00",4100,2400755
"2014-08-07 00:00:00",4000,2344040
"2014-08-08 00:00:00",3950,2343337.5
"2014-08-09 00:00:00",4550,2680860
"2014-08-10 00:00:00",4425,2610042
"2014-08-11 00:00:00",4550,2666163.5
"2014-08-12 00:00:00",4350,2483241
"2014-08-13 00:00:00",3625,2007524.9999999998
"2014-08-14 00:00:00",4500,2345535
"2014-08-15 00:00:00",4125,2089230
"2014-08-16 00:00:00",3950,1975592.5
"2014-08-17 00:00:00",4250,2138855
"2014-08-18 00:00:00",4950,2346448.5
"2014-08-19 00:00:00",4650,2194428
"2014-08-20 00:00:00",4225,2062180.25
"2014-08-21 00:00:00",4125,2143143.75
"2014-08-22 00:00:00",3925,2011915.7500000002
"2014-08-23 00:00:00",4050,2040997.5
"2014-08-24 00:00:00",3650,1837556
"2014-08-25 00:00:00",3425,1724453.25
"2014-08-26 00:00:00",4325,2195067.25
"2014-08-27 00:00:00",4225,2174607.5
"2014-08-28 00:00:00",4325,2209556
"2014-08-29 00:00:00",4250,2158830
"2014-08-30 00:00:00",4550,2294929
"2014-08-31 00:00:00",4700,2301825
"2014-09-01 00:00:00",3400,1629824
"2014-09-02 00:00:00",3675,1756686.75
"2014-09-03 00:00:00",4225,2021704.75
"2014-09-04 00:00:00",3950,1913064
"2014-09-05 00:00:00",3625,1764940
"2014-09-06 00:00:00",4475,2170017
"2014-09-07 00:00:00",3875,1882668.75
"2014-09-08 00:00:00",3600,1711260
"2014-09-09 00:00:00",3650,1722873
"2014-09-10 00:00:00",3925,1888356.75
"2014-09-11 00:00:00",4250,2034687.5
"2014-09-12 00:00:00",3850,1833524
"2014-09-13 00:00:00",4525,2165303
"2014-09-14 00:00:00",3950,1888139.5
"2014-09-15 00:00:00",3950,1885058.5
"2014-09-16 00:00:00",4275,2015919
"2014-09-17 00:00:00",4650,2143092
"2014-09-18 00:00:00",4475,1973340.7500000002
"2014-09-19 00:00:00",4275,1736761.5
"2014-09-20 00:00:00",4400,1807036
"2014-09-21 00:00:00",4100,1646068
"2014-09-22 00:00:00",4200,1690668
"2014-09-23 00:00:00",3750,1533300
"2014-09-24 00:00:00",3900,1665027
"2014-09-25 00:00:00",4300,1778394
"2014-09-26 00:00:00",3350,1361473.5
"2014-09-27 00:00:00",3350,1349145.5
"2014-09-28 00:00:00",3250,1274942.5
"2014-09-29 00:00:00",3425,1297561.25
"2014-09-30 00:00:00",3825,1457631
"2014-10-01 00:00:00",3875,1494006.25
"2014-10-02 00:00:00",3450,1312552.5
"2014-10-03 00:00:00",3650,1351923.5
"2014-10-04 00:00:00",3850,1339222.5
"2014-10-05 00:00:00",4225,1342916.25
"2014-10-06 00:00:00",4025,1309815.5
"2014-10-07 00:00:00",3350,1109486.5
"2014-10-08 00:00:00",3600,1220256
"2014-10-09 00:00:00",3700,1343581
"2014-10-10 00:00:00",3875,1407361.25
"2014-10-11 00:00:00",3600,1300140
"2014-10-12 00:00:00",3700,1345912
"2014-10-13 00:00:00",3875,1469361.25
"2014-10-14 00:00:00",3300,1326732
"2014-10-15 00:00:00",3775,1492408.5
"2014-10-16 00:00:00",3700,1435711
"2014-10-17 00:00:00",3550,1352550
"2014-10-18 00:00:00",4100,1585429
"2014-10-19 00:00:00",3325,1299942
"2014-10-20 00:00:00",3425,1316227.5
"2014-10-21 00:00:00",3825,1478783.25
"2014-10-22 00:00:00",3975,1531925.25
"2014-10-23 00:00:00",3775,1394862.5
"2014-10-24 00:00:00",3975,1426071
"2014-10-25 00:00:00",3875,1360163.75
"2014-10-26 00:00:00",3125,1101750
"2014-10-27 00:00:00",3975,1412277.75
"2014-10-28 00:00:00",3450,1232167.5
"2014-10-29 00:00:00",3875,1348887.5
"2014-10-30 00:00:00",4250,1442875
"2014-10-31 00:00:00",4700,1609186
"2014-11-01 00:00:00",3975,1314453
"2014-11-02 00:00:00",3875,1262397.5
"2014-11-03 00:00:00",4225,1391672.75
"2014-11-04 00:00:00",4050,1330546.5
"2014-11-05 00:00:00",3450,1166514
"2014-11-06 00:00:00",3850,1321551
"2014-11-07 00:00:00",3750,1297275
"2014-11-08 00:00:00",3825,1317865.5
"2014-11-09 00:00:00",3750,1317487.5
"2014-11-10 00:00:00",3675,1343433
"2014-11-11 00:00:00",3225,1186284
"2014-11-12 00:00:00",3675,1451110.5
"2014-11-13 00:00:00",3625,1562955
"2014-11-14 00:00:00",3850,1529412.5
"2014-11-15 00:00:00",3500,1355550
"2014-11-16 00:00:00",3750,1440187.5
"2014-11-17 00:00:00",3600,1428444
"2014-11-18 00:00:00",3850,1470738.5
"2014-11-19 00:00:00",3525,1339676.25
"2014-11-20 00:00:00",3450,1265356.5
"2014-11-21 00:00:00",3175,1118838.25
"2014-11-22 00:00:00",3850,1376336.5
"2014-11-23 00:00:00",3550,1276722
"2014-11-24 00:00:00",3675,1380036
"2014-11-25 00:00:00",3300,1266045
"2014-11-26 00:00:00",3425,1277764.75
"2014-11-27 00:00:00",3525,1313838
"2014-11-28 00:00:00",3700,1370961
"2014-11-29 00:00:00",3925,1487889
"2014-11-30 00:00:00",4000,1515600
"2014-12-01 00:00:00",3250,1238412.5
"2014-12-02 00:00:00",3750,1434225
"2014-12-03 00:00:00",2900,1102058
"2014-12-04 00:00:00",3650,1370575
"2014-12-05 00:00:00",3900,1458990
"2014-12-06 00:00:00",3425,1288313.75
"2014-12-07 00:00:00",3150,1189030.5
"2014-12-08 00:00:00",4075,1510521
"2014-12-09 00:00:00",3550,1257587.5
"2014-12-10 00:00:00",3575,1255146.75
"2014-12-11 00:00:00",3700,1305730
"2014-12-12 00:00:00",3525,1241117.25
"2014-12-13 00:00:00",3650,1275748
"2014-12-14 00:00:00",3525,1235512.5
"2014-12-15 00:00:00",3525,1231564.5
"2014-12-16 00:00:00",3575,1205382.75
"2014-12-17 00:00:00",3200,1037056
"2014-12-18 00:00:00",3225,1011521.2499999999
"2014-12-19 00:00:00",3425,1075347.25
"2014-12-20 00:00:00",3350,1090358
"2014-12-21 00:00:00",3300,1074018
"2014-12-22 00:00:00",4100,1349843
"2014-12-23 00:00:00",3750,1254412.5
"2014-12-24 00:00:00",3825,1268025.75
"2014-12-25 00:00:00",3950,1271544.5
"2014-12-26 00:00:00",3800,1232872
"2014-12-27 00:00:00",3800,1220788
"2014-12-28 00:00:00",4225,1343634.5
"2014-12-29 00:00:00",4100,1301299
"2014-12-30 00:00:00",3875,1223260
"2014-12-31 00:00:00",3800,1197722
"2015-01-01 00:00:00",4125,1307336.25
"2015-01-02 00:00:00",4125,1303623.75
"2015-01-03 00:00:00",4050,1236019.5
"2015-01-04 00:00:00",4300,1183833
"2015-01-05 00:00:00",3900,1063374
"2015-01-06 00:00:00",3950,1097547
"2015-01-07 00:00:00",3500,1011710
"2015-01-08 00:00:00",3675,1065162
"2015-01-09 00:00:00",3500,1000790
"2015-01-10 00:00:00",3675,1033667.2499999999
"2015-01-11 00:00:00",3875,1064423.75
"2015-01-12 00:00:00",3550,959991
"2015-01-13 00:00:00",3175,765333.75
"2015-01-14 00:00:00",3625,721447.5
"2015-01-15 00:00:00",3775,780934.25
"2015-01-16 00:00:00",3475,737429.75
"2015-01-17 00:00:00",3450,696037.5
"2015-01-18 00:00:00",3825,790551
"2015-01-19 00:00:00",3600,765684
"2015-01-20 00:00:00",2950,625134.5
"2015-01-21 00:00:00",3725,804264.75
"2015-01-22 00:00:00",3375,784012.5
"2015-01-23 00:00:00",3100,714860
"2015-01-24 00:00:00",3150,750330
"2015-01-25 00:00:00",3125,777562.5
"2015-01-26 00:00:00",3175,892683.0000000001
"2015-01-27 00:00:00",3725,974609
"2015-01-28 00:00:00",4100,1039022
"2015-01-29 00:00:00",4100,954152
"2015-01-30 00:00:00",3450,803436
"2015-01-31 00:00:00",4150,948399.5
"2015-02-01 00:00:00",3875,849167.5
"2015-02-02 00:00:00",3975,904312.5
"2015-02-03 00:00:00",3175,753808.5
"2015-02-04 00:00:00",3975,899463
"2015-02-05 00:00:00",3975,888412.5
"2015-02-06 00:00:00",4425,977084.25
"2015-02-07 00:00:00",3975,901490.25
"2015-02-08 00:00:00",3300,745140
"2015-02-09 00:00:00",4025,892342.5
"2015-02-10 00:00:00",3600,790488
"2015-02-11 00:00:00",3950,877571.5
"2015-02-12 00:00:00",2975,658486.5
"2015-02-13 00:00:00",3650,847822
"2015-02-14 00:00:00",4000,984760
"2015-02-15 00:00:00",3500,875595
"2015-02-16 00:00:00",3925,921119
"2015-02-17 00:00:00",3725,891280.75
"2015-02-18 00:00:00",4175,1003962.25
"2015-02-19 00:00:00",4150,991269
"2015-02-20 00:00:00",3950,963089
"2015-02-21 00:00:00",3550,871915.5
"2015-02-22 00:00:00",3775,915928.25
"2015-02-23 00:00:00",3550,841953.5
"2015-02-24 00:00:00",3225,773774.25
"2015-02-25 00:00:00",3975,951058.5
"2015-02-26 00:00:00",3750,891375
"2015-02-27 00:00:00",3800,952204
"2015-02-28 00:00:00",3550,899996
"2015-03-01 00:00:00",3500,885045
"2015-03-02 00:00:00",3950,1038060
"2015-03-03 00:00:00",3950,1089568
"2015-03-04 00:00:00",3500,978390.0000000001
"2015-03-05 00:00:00",3300,896313
"2015-03-06 00:00:00",3700,1012098.0000000001
"2015-03-07 00:00:00",3500,959770.0000000001
"2015-03-08 00:00:00",3900,1076517
"2015-03-09 00:00:00",3600,1016712
"2015-03-10 00:00:00",3800,1117618
"2015-03-11 00:00:00",3850,1132208
"2015-03-12 00:00:00",3275,967664.2500000001
"2015-03-13 00:00:00",3650,1064668.5
"2015-03-14 00:00:00",3275,930591.2499999999
"2015-03-15 00:00:00",3575,1019447.0000000001
"2015-03-16 00:00:00",3475,1014352.4999999999
"2015-03-17 00:00:00",3200,930208
"2015-03-18 00:00:00",3825,1052219.25
"2015-03-19 00:00:00",3425,884061
"2015-03-20 00:00:00",3400,892874
"2015-03-21 00:00:00",3775,986105.5000000001
"2015-03-22 00:00:00",3550,934360
